asin,product_type,parent_asin,product_group,manufacturer,brand,model,color,size,is_eligible_for_super_saver_shipping,is_sns,time,price
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1586554080,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1586563200,15.19
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1587304200,15.27
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1587554160,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1587623640,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1587699840,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1590144840,15.08
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1590153840,14.97
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1590682560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592296320,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592347920,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592349360,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592405040,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592406240,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592447280,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592452320,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592452560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592455320,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592543640,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592548560,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592604000,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592608320,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592617920,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592629320,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592695800,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592702040,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592771880,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592775840,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592836560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592837280,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592934480,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592934600,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592968800,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1592972640,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593060960,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593064800,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593078480,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593085800,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593166680,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593187560,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593228000,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593228240,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593307560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593315360,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593356640,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593367200,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593487080,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593498480,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593577560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593581280,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593670080,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593671520,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593700800,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593701160,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593733440,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593737160,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593744840,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593748200,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593814080,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593818880,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593866160,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593870840,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593874320,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593879840,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593929280,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593930960,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593964080,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593968400,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593975120,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593975240,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593975360,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1593981840,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594004040,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594004160,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594074960,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594079280,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594094400,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594098600,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594186920,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594188960,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594207080,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594217880,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594238640,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594249440,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594263360,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594265280,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594360560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594364880,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594396440,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594400640,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594522800,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594527120,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594564080,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594567440,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594667040,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594673400,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594759320,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594762320,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594780800,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594782000,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594801200,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594810800,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594818600,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594818720,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594844640,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594856160,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594859280,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594860000,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594861440,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1594865400,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595002320,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595004480,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595010960,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595011200,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595032320,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595033040,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595040000,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595042160,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595043360,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595043840,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595103360,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595116080,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595123520,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595128680,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595142480,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595165040,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595209920,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595213280,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595242560,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595244000,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595260440,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595262000,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595288400,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595289000,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595299440,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595299920,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595306880,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595312520,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595314320,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595324160,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595352000,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595356800,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595462640,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595468760,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595469120,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595470920,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595478000,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595494680,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595510760,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595511120,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595558400,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595566080,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595594400,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595603280,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595622480,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595622600,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595721600,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595734080,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595753280,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595755440,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595789760,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595792640,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595816040,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595821560,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595880000,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595880720,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595885760,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595890560,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595903280,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1595907360,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596012360,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596013440,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596076800,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596077040,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596086640,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596094080,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596096840,15.29
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596102600,-0.01
B016NA9WN6,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079280-2,_,"24""",TRUE,FALSE,1596204960,16.49
