domainId,catId,name,parent,highestRank,productCount,contextFreeName,lowestRank
1,158472011,Hebrew Bible (Old Testament),158470011,6969196,4176,Hebrew Bible (Old Testament),342
1,158473011,Biography,158472011,6825816,1609,Hebrew Bible (Old Testament) Biographies,1656
1,158474011,Meditations,158472011,6913827,2085,Hebrew Bible (Old Testament) Meditations,10151
1,158476011,Kabbalah,158470011,6934410,2384,Kabbalah,11315
1,158477011,Talmud,158470011,6767301,624,Talmud,3659
1,158459011,Hasidism,158454011,6909558,372,Jewish Hasidism,8790
1,158287011,Buddhism,158280011,6966709,12859,Buddhism,351
1,158289011,History,158287011,6842471,2263,Buddhist History,4943
1,158290011,Rituals & Practice,158287011,6856212,3178,Buddhist Rituals & Practice,3731
1,158291011,Sacred Writings,158287011,6904919,2375,Buddhist Sacred Writings,16874
1,158292011,Theravada,158287011,6901135,1051,Theravada Buddhism,13735
1,158293011,Tibetan,158287011,6937455,2853,Tibetan Buddhism,13081
1,158294011,Zen,158287011,6897740,2892,Zen Buddhism,2408
1,158295011,Zen Philosophy,158287011,6908522,2228,Zen Philosophy,351
1,158532011,"Other Religions, Practices & Sacred Texts",158280011,6964400,8780,"Other Religions, Practices & Sacred Texts",3666
1,158537011,Mysticism,158532011,6913337,6680,Mysticism,3440
1,6361655011,Deism,158532011,6868813,632,Deism,3659
1,158535011,Messianic Judaism,158532011,6850377,1882,Messianic Judaism,5470
1,8917478011,Native American Religions & Spirituality,158532011,6800831,1616,Native American Religions & Spirituality,1377
1,158521011,Baha'i,158532011,6918327,858,Baha'i,24368
1,158539011,Tribal & Ethnic,158532011,6918897,1818,Tribal & Ethnic Religions,5517
1,158540011,Unitarian Universalism,158532011,6909558,525,Unitarian Universalism,1370
1,8917481011,Gender & Sexuality,158532011,6978575,3338,Gender & Sexuality in Religious Studies,3816
1,158534011,Freemasonry,158532011,6888881,2392,Freemasonry,4364
1,158533011,Eckankar,158532011,5475203,318,Eckankar,5622
1,158433011,Theism,158532011,6774220,882,Theism Christian Theology,178
1,8917454011,Earth-Based Religions,158280011,6950857,3644,Earth-Based Religions,2090
1,6361646011,Gaia & Earth Energies,8917454011,6890018,2793,Gaia Religions,282
1,6361647011,Paganism & Neo-Paganism,8917454011,6978575,3838,Paganism & Neo-Paganism,282
1,8917456011,Shamanism,8917454011,6916595,3237,Shamanism,282
1,6361650011,Wicca & Witchcraft,8917454011,6961024,9100,Wicca & Witchcraft,2090
1,6361645011,Celtic,8917454011,6943018,2068,Celtic Religions,5461
1,158443011,Islam,158280011,6974604,15710,Islam,1789
1,158446011,History,158443011,6952381,4536,Islamic History,6836
1,158450011,Quran,158443011,6985073,5043,Islamic Quran,3198
1,158447011,Law,158443011,6917583,1882,Islamic Law,13608
1,158453011,Theology,158443011,6949493,2034,Islamic Theology,3425
1,158452011,Sunnism,158443011,6940418,2646,Islamic Sunnism,8633
1,6361641011,Rituals & Practice,158443011,6924738,2747,Islamic Rituals & Practice,16380
1,8917465011,Women in Islam,158443011,6813283,1319,Women in Islam,3425
1,158451011,Shi'ism,158443011,6908316,868,Islamic Shi'ism,1789
1,6361642011,Sufism,158443011,6918047,2560,Sufism,8633
1,158449011,Music,158443011,5506898,125,Islamic Music,115507
1,158554011,Atheism,158280011,6904664,3745,Atheism,11792
1,158552011,Agnosticism,158280011,6914229,2247,Agnosticism,10699
1,158541011,Religious Studies & Reference,158280011,6947487,12089,Religious Studies & Reference,1356
1,8917480011,Antiquities & Archaeology,158541011,6945206,3046,Religious Antiquities & Archaeology,4917
1,6361651011,Blasphemy,158541011,6920358,1538,"Blasphemy, Heresy & Apostasy",10334
1,158542011,Church & State,158541011,6974029,8980,Religious Studies - Church & State,3503
1,158543011,Comparative Religion,158541011,6946325,7714,Religious Studies - Comparative Religion,8103
1,158423011,Ecumenism,158541011,6939318,1697,Ecumenism Christian Theology,7773
1,158545011,Education,158541011,6959945,8227,Religious Studies - Education,4479
1,6361652011,Eschatology,158541011,6955699,3369,Eschatology,2314
1,6361653011,Essays,158541011,6907663,3022,Religious Essays,5349
1,158546011,Ethics,158541011,6906818,3726,Religious Studies - Ethics,5467
1,158426011,Fundamentalism,158541011,6847380,1434,Religious Fundamentalism,5646
1,6361656011,Gnosticism,158541011,6893761,1631,Gnosticism,11699
1,158547011,History,158541011,6974604,16647,Religious Studies - History,548
1,10933078011,Leadership,158541011,6930175,4618,Religious Leadership,7708
1,158428011,Philosophy,158541011,6957177,8738,Religious Studies - Philosophy,115
1,158548011,Psychology,158541011,6924670,2601,Religious Studies - Psychology,4772
1,8917482011,Reference,158541011,6926667,3762,Religious Reference,9453
1,6361654011,Religious Intolerance,158541011,6960320,2409,Religious Intolerance,14351
1,158549011,Science & Religion,158541011,6937662,8941,Religious Studies - Science & Religion,1383
1,158550011,Sociology,158541011,6969204,7929,Religious Studies - Sociology,9232
1,8917483011,Theology,158541011,6962194,13661,Theology,1260
1,6361629011,Christian Literature & Art,158541011,6847640,2460,Christian Literature & Art,7758
1,158544011,Controversial Knowledge,158541011,6003600,391,Controversial Religious Knowledge,8877
1,158503011,Occult,158280011,6974668,98247,Occult,126
1,8917471011,Alchemy,158503011,6911446,3462,Alchemy,1515
1,158504011,Astral Projection,158503011,6963625,12601,Occult Astral Projection,1992
1,158506011,Cults & Demonism,158503011,6947745,2668,Occult Cults & Demonism,2767
1,158507011,ESP,158503011,6955029,2188,Occult ESP,1112
1,8917472011,Ghosts & Haunted Houses,158503011,6955120,8291,Occult Ghosts & Haunted Houses,133
1,158509011,Magic,158503011,6953770,8454,Occult Magic,53
1,158510011,Metaphysical Phenomena,158503011,6885618,3155,Occult Metaphysical Phenomena,1515
1,158511011,Near-Death Experiences,158503011,6909558,1257,Occult Near-Death Experiences,2283
1,158512011,Occultism,158503011,6955026,10945,Occult Occultism,662
1,158513011,Parapsychology,158503011,6929565,3333,Occult Parapsychology,866
1,158514011,Rosicrucianism,158503011,6820356,2238,Occult Rosicrucianism,1455
1,158515011,Satanism,158503011,6902856,3179,Occult Satanism,2106
1,158516011,Spiritualism,158503011,6968735,18021,Occult Spiritualism,34
1,158517011,Supernatural,158503011,6955120,11469,Occult Supernatural,34
1,158518011,UFOs,158503011,6974668,6036,Occult UFOs,987
1,158519011,Unexplained Mysteries,158503011,6935180,19352,Occult Unexplained Mysteries,987
1,158296011,Christian Books & Bibles,158280011,6964437,248356,Christian eBooks & Bibles,82
1,6190467011,Christian Fiction,158296011,6971083,35464,Christian Fiction,216
1,6190471011,Historical,6190467011,6914714,19283,Christian Historical Fiction,84
1,6190472011,Romance,6190467011,6908068,20235,Christian Romance,40
1,8917424011,Contemporary,6190472011,6922917,16188,Contemporary Christian Romance,5
1,8917428011,Western & Frontier,6190472011,6744338,12077,Western & Frontier Christian Romance,12
1,8917427011,Mystery & Suspense,6190472011,6899415,12709,Christian Mystery & Suspense Romance,5
1,8917426011,Historical,6190472011,6919045,10892,Historical Christian Romance Fiction,11
1,8917420011,Classics & Allegories,6190467011,6955111,5814,Christian Classics & Allegories,370
1,6190473011,Collections & Anthologies,6190467011,6941939,5662,Christian Short Stories,12
1,6190468011,Fantasy,6190467011,6939322,12872,Christian Fantasy,330
1,6190469011,Futuristic,6190467011,6930506,4783,Christian Futuristic Fiction,189
1,8917421011,Poetry,6190467011,6972170,8967,Christian Poetry,1935
1,6190475011,Westerns,6190467011,6888494,10520,Christian Westerns,84
1,6190474011,Mystery & Suspense,6190467011,6903926,19355,Christian Suspense,5
1,158327011,Christian Living,158296011,6966623,119329,Christian Living,82
1,6361616011,Spiritual Growth,158327011,6983130,60854,Christian Spiritual Growth,507
1,8917433011,Self-Help,158327011,6945952,20346,Christian Self-Help,82
1,158353011,Holidays,158327011,6930862,3015,Christian Holidays,7226
1,158355011,Easter,158353011,6936738,1487,Easter,9431
1,158354011,Christmas,158353011,6919577,9186,Christmas,337
1,6361608011,Inspirational,158327011,6971903,42158,Christian Inspiration,116
1,8917432011,Personal Growth,158327011,6974868,34518,Personal Growth & Christianity,671
1,6361613011,Professional Growth,158327011,6849721,4314,Christian Professional Growth,1562
1,8917434011,Social Issues,158327011,6953399,8674,Social Issues & Christianity,2849
1,158330011,Faith,158327011,6960391,15674,Christian Faith,1444
1,6361615011,Dating & Relationships,158327011,6965233,7084,Christian Dating & Relationships,859
1,8917430011,Marriage,158327011,6930032,9638,Christian Marriage,1589
1,6361612011,Prayer,158327011,6950682,17408,Christian Prayer,346
1,158332011,Leadership,158327011,6904620,2954,Christian Leadership,7708
1,158328011,Counseling,158327011,6950814,3806,Christian Counseling,9402
1,158357011,Music,158327011,6952997,1313,Christian Music,12075
1,8917431011,Songbooks & Chorale Music,158357011,6911894,840,Christian Chorale Music,31899
1,158358011,Contemporary,158357011,6955252,622,Christian Contemporary Music,23687
1,158361011,Hymns,158357011,6617737,1131,Christian Hymns,25617
1,158360011,Gospel,158357011,6625877,515,Christian Gospel Music,60401
1,6361606011,Death & Grief,158327011,6919153,4861,Christian Death & Grief Counseling,5251
1,6361611011,Men's Christian Living,158327011,6872195,3373,Men's Christian Living,2256
1,158333011,Stewardship,158327011,6900901,2697,Christian Stewardship,2704
1,6361607011,Devotionals,158327011,6963304,27187,Christian Devotionals,691
1,8917429011,Family,158327011,6965233,18045,Christian Families,187
1,158334011,Women's Christian Living,158327011,6974868,11561,Women's Christian Living,436
1,158380011,Bible Study & Reference,158296011,6959199,34764,Christian Reference,1656
1,158398011,Meditations,158380011,6955430,8282,Christian Meditations,994
1,158400011,New Testament,158398011,6959663,3143,Christian New Testament Meditations,10151
1,158401011,Old Testament,158398011,6913827,2179,Christian Old Testament Meditations,10151
1,158405011,Quotations,158380011,6879841,1186,Christian Quotations,3336
1,158385011,Commentaries,158380011,6963999,13849,Christian Commentaries,2391
1,158388011,Old Testament,158385011,6927654,6845,Christian Old Testament Commentaries,3750
1,158387011,New Testament,158385011,6930976,9955,Christian New Testament Commentaries,830
1,158404011,Prophecies,158380011,6962924,6188,Christian Prophecy,2610
1,8917411011,History & Culture,158380011,6955570,3408,Christian Bible History & Culture,3316
1,8917415011,Old Testament Study,158380011,4855674,1094,Old Testament Bible Study,3845
1,158403011,Bible Study,8917415011,6950466,8079,Christian Old Testament Study,2838
1,8917412011,New Testament Study,158380011,5779806,3196,New Testament Bible Study,2411
1,8917414011,Paul's Letters,8917412011,6870634,3317,Paul's Letters,8315
1,8917413011,"Jesus, the Gospels & Acts",8917412011,6930077,7346,"Jesus, the Gospels & Acts",2024
1,158402011,Bible Study,8917412011,6956565,9888,Christian New Testament Study,2282
1,8917416011,Prophets,158380011,6903722,1742,Christian Prophets,7894
1,158382011,Biographies,158380011,6908988,2501,Christian Biographies,1656
1,158383011,New Testament,158382011,6956565,1587,Christian New Testament Biographies,5994
1,158384011,Old Testament,158382011,6825816,1673,Christian Old Testament Biographies,1656
1,8917410011,Handbooks,158380011,6955570,1555,Christian Bible Handbooks,3750
1,158389011,Concordances,158380011,6575687,455,Christian Concordances,5748
1,8917417011,Wisdom Literature,158380011,6923935,3152,Christian Wisdom Literature,82
1,158394011,Dictionaries & Encyclopedias,158380011,6882318,1368,Christian Dictionaries & Encyclopedias,34702
1,8917407011,Atlases,158380011,6681826,373,Christian Bible Atlases,2978
1,158397011,Language Studies,158380011,6950466,1099,Christian Language Studies,49225
1,158390011,Criticism & Interpretation,158380011,6960391,8455,Christian Criticism & Interpretation,2451
1,158392011,New Testament,158390011,6956565,4965,Christian New Testament Criticism,2282
1,158396011,Exegesis & Hermeneutics,158390011,6929446,4928,Christian Hermeneutics,5075
1,158393011,Old Testament,158390011,6969196,4157,Christian Old Testament Criticism,342
1,158381011,Bible Study,158380011,6980777,18472,Christian Bible Study,1989
1,8917409011,Guides,158381011,6944382,14803,Christian Bible Study Guides,183
1,158348011,Education,158296011,6957531,30737,Christian Education,183
1,8917438011,Adult,158348011,6970336,4897,Adult Christian Education,994
1,8917441011,Homeschooling,158348011,6911729,1173,Christian Homeschooling,8805
1,8917439011,Children & Teens,158348011,6959663,5643,Children's & Teens' Christian Education,3954
1,8917435011,Churches & Church Leadership,158296011,6974599,26609,Christian Ministry & Church Leadership,763
1,158340011,Church Administration,8917435011,6829355,2243,Christian Church Administration,2418
1,6361626011,Church Leadership,8917435011,6960975,7251,Christian Church Leadership,2418
1,8917436011,Pastoral Resources,8917435011,6886100,11048,Christian Pastoral Resources,1921
1,158341011,Church Institutions & Organizations,8917435011,6962194,2946,Christian Institutions & Organizations,4707
1,6361621011,Church Growth,8917435011,6872516,4746,Christian Church Growth,1562
1,6361623011,Church History,8917435011,6939318,8946,Christian Church History,708
1,158418011,Canon Law,8917435011,6942593,1046,Christian Canon Law,7944
1,8917442011,History,158296011,6974599,13671,Christian Church & Bible History,763
1,158364011,Protestantism,158296011,6974599,9071,Christian Protestantism,3582
1,158378011,Seventh-Day Adventist,158364011,6966149,2591,Seventh-Day Adventist Christianity,4902
1,158368011,Episcopalian,158364011,6855449,980,Episcopalian Christianity,2256
1,6361605011,Calvinist,158364011,6890519,3135,Calvinist Christianity,17259
1,158366011,Anglican,158364011,6939318,1579,Anglican Christianity,38179
1,158367011,Baptist,158364011,6924040,2267,Baptist Christianity,6230
1,158376011,Quaker,158364011,6806700,1081,Quaker Christianity,2474
1,6361632011,Presbyterian,158364011,6714456,1029,Presbyterian,6230
1,158379011,Shaker,158364011,6617737,333,Shaker Christianity,2474
1,158372011,Lutheran,158364011,6970011,1934,Lutheran Christianity,7523
1,158374011,Methodist,158364011,6734314,1344,Methodist Christianity,2978
1,158375011,Pentecostal,158364011,6937159,6392,Pentecostal Christianity,1562
1,6361628011,Worship & Devotion,158296011,6947745,5964,Christian Worship & Liturgy,1614
1,158363011,Prayer Books,6361628011,6886716,6577,Christian Prayer Books,994
1,6361627011,Sacraments,6361628011,6860254,1729,Christian Sacraments,3190
1,8917453011,Rites & Ceremonies,6361628011,6904460,4637,Christian Rites & Ceremonies,9147
1,8917452011,Meditations,6361628011,6847640,3785,Christian Meditation Worship & Devotion,994
1,158536011,Monasticism & Asceticism,6361628011,6904517,1018,Christian Monasticism & Asceticism,994
1,158419011,Catechisms,6361628011,6964444,1022,Christian Catechisms,8467
1,158297011,Bibles,158296011,6964437,12274,Christian Bibles,679
1,158305011,God's Word,158297011,6918327,8282,God's Word Christian Bibles,1618
1,8917394011,Christian Standard Version,158297011,6965697,6628,Christian Standard Version Bibles,3281
1,158306011,International Children's,158297011,6844680,761,International Children's Christian Bibles,2474
1,158307011,King James Version,158297011,6913827,5037,King James Christian Bibles,987
1,158313011,New International Version,158297011,6806802,996,New International Christian Bibles,3525
1,158300011,Parallel Editions,158297011,6890738,2047,Parallel Bible Editions,3525
1,8917396011,Multiple Translations,158297011,6890738,1655,Multiple Translations Christian Bibles,9168
1,158309011,New American,158297011,6904414,334,New American Christian Bibles,4076
1,8917395011,English Standard Version,158297011,6841591,825,English Standard Version Christian Bibles,679
1,158301011,More Translations,158297011,6979967,20207,More Bible Translations,679
1,158302011,Amplified,158301011,6479578,1494,Amplified Christian Bibles,3525
1,8917400011,Life Application,158301011,6897392,1920,Life Application Christian Bibles,3525
1,158312011,New Century,158301011,6897392,626,New Century Christian Bibles,15044
1,158299011,Other,158301011,6959199,7264,Other Christian Bibles,679
1,8917397011,Common English,158301011,6807998,772,Common English Christian Bibles,8836
1,158310011,New American Standard,158301011,6688445,578,New American Standard Christian Bibles,4076
1,158317011,New Revised Standard,158301011,6595092,277,New Revised Standard Christian Bibles,9584
1,8917402011,Reina Valera,158301011,6934985,484,Reina Valera Christian Bibles,7317
1,158316011,New Living Translation,158301011,6895458,610,New Living Translation Christian Bibles,3706
1,158314011,New International Reader's Version,158301011,6432072,272,New International Reader's Bibles,5208
1,8917401011,Nueva Version International,158301011,5661224,198,Nueva Version International Christian Bibles,9944
1,8917399011,La Biblia de las Americas,158301011,6665792,565,La Biblia de las Americas,2978
1,158311011,New American Standard Update,158301011,5702345,453,NASU Christian Bibles,3525
1,158303011,Basic English,158301011,5737642,572,Basic English Christian Bibles,3525
1,158315011,New King James Version,158297011,6877946,952,New King James Christian Bibles,5918
1,158304011,Contemporary English,158297011,6853617,588,Contemporary English Christian Bibles,5309
1,8917419011,Christian Denominations & Sects,158296011,5564663,4478,Christian Denominations & Sects,40
1,158362011,Orthodoxy,8917419011,6896807,3002,Christian Orthodoxy,9262
1,158365011,Amish,8917419011,6547758,1481,Amish Christianity,507
1,6361619011,Christian Science,8917419011,6787458,882,Christian Science,4163
1,6361631011,Church of Jesus Christ of Latter-Day Saints,8917419011,6953804,7489,Church of Jesus Christ of Latter-Day Saints,320
1,158371011,Jehovah's Witness,8917419011,6840008,346,Jehovah's Witness Christianity,111626
1,158373011,Mennonite,8917419011,6905256,714,Mennonite Christianity,1927
1,158321011,Catholicism,158296011,6968707,19897,Catholicism,2896
1,158324011,Mariology,158321011,6914069,991,Mariology,10348
1,8917406011,Popes & the Vatican,158321011,6960972,4586,Christian Papacy,548
1,158325011,Roman Catholicism,158321011,6921820,2910,Roman Catholicism,1154
1,158326011,Self-Help,158321011,6840276,1035,Catholicism Self Help,2284
1,158415011,Theology,158296011,6974599,34861,Christian Theology,589
1,158416011,Angelology & Demonology,158415011,6730997,2239,Angelology & Demonology,82
1,158425011,Ethics,158415011,6913171,4339,Christian Ethics,2704
1,158417011,Apologetics,158415011,6910584,5960,Apologetics Christian Theology,4398
1,158431011,Soteriology,158415011,6982663,3462,Soteriology Christian Theology,589
1,158432011,Systematic,158415011,6945206,3947,Systematic Christian Theology,3858
1,158421011,Christology,158415011,6956565,5281,Christology,2234
1,158424011,Eschatology,158415011,6886476,5044,Theological Eschatology,2250
1,6361635011,History,158415011,6956565,4881,Christian History,4553
1,6361633011,Anthropology,158415011,6945206,1598,Christian Anthropology,3569
1,6361638011,Saints & Sainthood,158415011,6963070,2715,Christian Saints & Sainthood,16465
1,158429011,Pneumatology,158415011,6823924,1799,Pneumatology Christian Theology,2607
1,6361636011,Liberation,158415011,6810844,1059,Christian Liberation,6230
1,158422011,Ecclesiology,158415011,6945206,3075,Ecclesiology Christian Theology,2390
1,8917445011,Ministry & Evangelism,158296011,6964932,11030,Christian Ministry & Evangelism,1804
1,8917446011,Adult Ministry,8917445011,6912778,2237,Adult Christian Ministry,1562
1,8917447011,Children's Ministry,8917445011,6919487,2118,Children's Christian Ministry,5210
1,158344011,Counseling & Recovery,8917445011,6981387,5399,Christian Counseling & Recovery,2368
1,158329011,Discipleship,8917445011,6971193,8638,Christian Discipleship,2234
1,158349011,Evangelism,8917445011,6927386,7907,Christian Evangelism,589
1,158343011,General,8917445011,6960975,19435,Christian Ministry,1804
1,158345011,Preaching,8917445011,6944831,5236,Christian Preaching,1595
1,158346011,Sermons,8917445011,6952997,5876,Christian Sermons,4258
1,158347011,Youth Ministry,8917445011,6959663,8512,Christian Youth Ministry,3509
1,158520011,Other Eastern Religions & Sacred Texts,158280011,6905466,3493,Other Eastern Religions & Sacred Texts,8427
1,6361644011,Feng Shui,158520011,6843308,2777,Feng Shui,1823
1,158526011,I Ching,158520011,6805097,857,I Ching,1823
1,158528011,Shintoism,158520011,6798330,810,Shintoism,14936
1,8917476011,Tao Te Ching,158520011,6859928,1821,Tao Te Ching,58
1,158530011,Taoism,158520011,6859928,3015,Taoism,939
1,158529011,Sikhism,158520011,6916711,879,Sikhism,12915
1,158522011,Confucianism,158520011,6949890,1274,Confucianism,1789
1,158531011,Zoroastrianism,158520011,6790229,500,Zoroastrianism,4772
1,158527011,Jainism,158520011,6795913,959,Jainism,10242
1,158551011,Spirituality,158280011,6980522,65204,Spirituality,104
1,158553011,Angels,158551011,6957114,13399,Angels,2048
1,158556011,Devotionals,158551011,6931851,14574,Spiritual Devotionals,410
1,8917484011,Faith,158551011,6951611,1973,Faith & Spirituality,115
1,158558011,Gifts,158551011,6797640,1626,Spiritual Gifts,5701
1,158559011,Inspirational,158551011,6955430,17417,Inspirational Spirituality,1164
1,8917496011,Relationships,158559011,6923416,3378,"Dating, Relationships & Spirituality",715
1,8917485011,Biography,158559011,6923416,5184,Spiritual Biography,2171
1,8917486011,Conduct of Life,158559011,6903224,1492,Conduct of Life & Spirituality,115
1,8917495011,Personal Testimonies,158559011,6943576,2159,Inspirational Personal Testimonies,115
1,8917497011,Women's Inspirational,158559011,6943576,3414,Women's Inspirational Spirituality,716
1,8917493011,Men's Inspirational,158559011,6925349,1419,Men's Inspirational Spirituality,82
1,8917491011,Health,158559011,6908097,1521,Health & Spirituality,3690
1,8917489011,Fiction,158559011,6936408,2297,Inspirational Spiritual Fiction,716
1,8917487011,Death & Grief,158559011,6778331,1574,"Death, Grief & Spirituality",3690
1,8917492011,Prayer,158559011,6903224,1303,Inspirational Prayer,859
1,8917494011,Miracles,158559011,6865797,1281,Miracles & Spirituality,115
1,8917488011,Family,158559011,6923416,2873,Family & Inspirational Spirituality,938
1,158560011,Meditations,158551011,6929295,5743,Spiritual Meditations,1638
1,158561011,Personal Growth,158551011,6971417,46123,Personal Growth,718
1,8917504011,Motivational,158561011,6973543,10752,Motivational Growth & Spirituality,115
1,8917506011,Personal Success,158561011,6930241,5986,Personal Success & Spirituality,178
1,8917508011,Self-Help,158561011,6973543,29532,Spiritual Growth Self-Help,82
1,8917505011,Mysticism,158561011,6861381,2380,Mysticism & Spirituality,282
1,8917507011,Philosophy,158561011,6907233,4749,Philosophy & Spiritual Growth,794
1,8917503011,Men's Personal Growth,158561011,6861381,3685,Men's Personal Spiritual Growth,718
1,8917509011,Spiritual Growth,158561011,6851762,2928,Spiritual Growth,82
1,8917500011,Family,158561011,6982958,6764,Family & Personal Growth,716
1,8917510011,Transformational,158561011,6903224,5879,Personal Transformation & Spirituality,82
1,8917499011,Divination,158561011,6909558,603,Divination & Personal Growth,178
1,8917511011,Women's Personal Growth,158561011,6965602,8554,Women's Personal Spiritual Growth,115
1,8917502011,Spiritual Healing,158561011,6942799,11673,Spiritual Healing,115
1,158562011,Prayer,158551011,6962091,8852,Prayer,446
1,158563011,Prayerbooks,158551011,6904001,2265,Prayerbooks,2474
1,158564011,Spiritual Warfare,158551011,6962349,12296,Spiritual Warfare,82
1,158565011,Women,158551011,6898889,3127,Women's Spirituality,115
1,156116011,Computers & Technology,154606011,6973283,76651,Computers & Technology,208
1,16977169011,Computer Science,156116011,6975435,24689,Computer Science,208
1,16977181011,Human-Computer Interaction,16977169011,6977022,3526,Human-Computer Interaction,1779
1,16977177011,Computer Engineering,16977169011,6959246,5154,Computer Engineering,1351
1,16977179011,Data Modeling & Design,16977169011,6958316,3335,Data Modeling & Design,5358
1,16977182011,Image Processing,16977169011,6964379,2030,Computer Image Processing,5853
1,16977178011,Computer Simulation,16977169011,6956168,4146,Computer Simulation,4192
1,16977186011,Software Engineering,16977169011,6963460,3875,Software Engineering,2155
1,156150011,Systems Analysis & Design,16977169011,6910070,2490,Computer Systems Analysis & Design,2155
1,16977184011,Machine Theory,16977169011,6951836,3022,Machine Theory,4274
1,16977185011,Optical Data Processing,16977169011,6936513,586,Computer Optical Data Processing,39779
1,16977183011,Information Theory,16977169011,6951836,3260,Computer Information Theory,5328
1,16977170011,Artificial Intelligence,16977169011,6907163,2508,Artificial Intelligence,208
1,16977174011,Expert Systems,16977170011,6977022,2362,Expert Systems,19185
1,16977173011,Cybernetics,16977170011,6948824,2320,Cybernetics,208
1,16977175011,Neural Networks,16977170011,6940340,1773,Neural Networks,11230
1,16977171011,AI & Semantics,16977170011,6978146,18262,AI & Semantics,1779
1,16977176011,Bioinformatics,16977169011,6970211,1654,Bioinformatics,16846
1,16977189011,Speech & Audio Processing,16977169011,6941554,1569,Computer Speech & Audio Processing,7825
1,156124011,Hardware,156116011,6977399,11101,Computer Hardware,2138
1,16977220011,Tablets,156124011,6843016,1660,Tablet Guides,7892
1,156127011,Peripherals,156124011,6891122,1740,Computer Hardware Peripherals,2138
1,16977206011,Keyboarding,156124011,6847263,581,Keyboarding,17618
1,16977219011,Systems Architecture,156124011,6903782,2421,Systems Architecture,16428
1,16977209011,Microprocessors & System Design,156124011,6915977,1155,Microprocessors & System Design,2635
1,16977216011,Mobile Devices,156124011,6948090,5059,Mobile Device Guides,4396
1,156126011,Macs,156124011,6850174,1318,Mac Computer Hardware,12742
1,16977207011,Mainframes & Minicomputers,156124011,6953859,1786,Mainframes & Minicomputers,2138
1,156136011,Operating Systems,156116011,6922885,3861,Computer Operating Systems,1330
1,16977254011,Virtualization,156136011,6905800,674,Virtualization,813
1,8288756011,Windows,156136011,6919951,1972,Windows,15358
1,16977250011,Linux,156136011,6880369,2157,Linux,2953
1,16977253011,System Administration,156136011,6905800,1217,System Administration,9580
1,156139011,Unix,156136011,6726245,1493,Unix Computer Operating Systems,2041
1,8288757011,Windows Servers,156136011,6948090,893,Windows Servers,15328
1,16977251011,Mainframe & Midrange,156136011,6617054,411,Mainframe & Midrange,35033
1,156138011,Apple OS & iOS,156136011,6922885,2213,Apple OS & iOS,230
1,156140011,Programming,156116011,6973283,19933,Computer Programming,1450
1,16977257011,Languages & Tools,156140011,6969037,13296,Programing Languages & Tools,1450
1,16977279011,XML,16977257011,6913164,501,XML Programming,45918
1,156143011,Java,16977257011,6921231,3679,Java Computer Programming,2997
1,16977270011,HTML,16977257011,6888284,1871,HTML Programming,5477
1,6361574011,Python,16977257011,6946251,5204,Python Computer Programming,2155
1,16977271011,JavaScript,16977257011,6941238,3891,JavaScript Programming,13
1,6361573011,PHP,16977257011,6853996,1114,PHP Computer Programming,11943
1,16977263011,C#,16977257011,6821096,1817,C# Programming,3143
1,8288738011,C++,16977257011,6951025,1901,C++ Programming,5692
1,6361570011,SQL,16977257011,6843471,1337,SQL Databases,8066
1,6361572011,Perl,16977257011,6604537,390,Perl Computer Programming,32727
1,16977277011,Visual Basic,16977257011,6730722,1080,Visual Basic Programming,7739
1,8288737011,C,16977257011,6963068,1443,C Programming,1450
1,6361576011,Ruby,16977257011,6442149,504,Ruby Computer Programming,28103
1,16977273011,Pascal,16977257011,6853996,1111,Pascal Programming,11943
1,16977281011,Microsoft Programming,156140011,6888284,2583,Microsoft Programming,3847
1,16977256011,Apple Programming,156140011,6831410,960,Apple Developing & Programming,32124
1,156144011,"Software Design, Testing & Engineering",156140011,6973283,5448,"Software Design, Testing & Engineering",2155
1,156146011,Software Project Management,156144011,6950380,2693,Software Project Management,2155
1,16977287011,Object Oriented Design,156144011,6973283,2243,Object Oriented Design,2155
1,156145011,Software Development,156144011,6977022,13838,Software Development,2041
1,16977285011,Pattern Recognition,156140011,6967132,5015,Pattern Recognition,4566
1,16977255011,Algorithms,156140011,6966163,4729,Algorithm Programming,2319
1,16977283011,Open Source,156140011,6833239,2224,Open Source Programming,13
1,6361571011,Games,156140011,6951025,4743,Computer Games Programming,2155
1,16977282011,Mobile Devices,156140011,6959577,2740,Mobile Device Programming,1330
1,16977195011,Digital Media,156116011,6961524,5222,Digital Media,278
1,16977199011,Video Production,16977195011,6921458,3017,Digital Video Production,13719
1,16977196011,Audio Editing,16977195011,6899472,1131,Digital Audio Editing,9707
1,16977221011,Interactive & Multimedia,156116011,6943548,5356,Interactive & Multimedia Technology,2655
1,156121011,Graphic Design,156116011,6977022,20532,Computer Graphic Design,278
1,156147011,Applications & Software,156116011,6915315,4836,Computer Software,1382
1,16977140011,Office Software,156147011,6486131,270,Office Software,47701
1,16977142011,Spreadsheets,16977140011,6901187,2582,Spreadsheets,1449
1,16977143011,Suites,16977140011,6859741,1066,Desktop Application Suites,230
1,16977144011,Word Processing,16977140011,6854406,1261,Word Processing,1779
1,16977141011,Presentation Software,16977140011,6913937,877,Presentation Software,8937
1,156148011,Business,156147011,6977399,19901,Business Software,1382
1,16977137011,E-mail,156147011,6685941,469,E-mail,7574
