,asin,product_type,parent_asin,product_group,manufacturer,brand,model,color,is_eligible_for_super_saver_shipping,is_sns,timePrice
10,B07B4YMLTZ,0,B00U8QEXBS,Home,Amazon Basics,Amazon Basics,PC2-STD-SPB,gray,False,False,"[list([1555233600.0, 7.49]) list([1555245120.0, 7.44])
 list([1555250880.0, 7.41]) list([1555260600.0, 7.36])
 list([1555264680.0, 7.35]) list([1555268640.0, 7.34])
 list([1555272720.0, 7.99]) list([1571723040.0, 7.94])
 list([1571731920.0, 7.92]) list([1571749080.0, 7.83])
 list([1571755440.0, 7.81]) list([1571761440.0, 7.77])
 list([1571767680.0, 7.74]) list([1571773680.0, 7.7])
 list([1571779080.0, 7.69]) list([1571790600.0, 7.65])
 list([1571798400.0, 7.59]) list([1571805840.0, 7.57])
 list([1571819280.0, 7.51]) list([1571842680.0, 7.4])
 list([1571851920.0, 7.38]) list([1571861760.0, 7.31])
 list([1571869560.0, 7.28]) list([1571874600.0, 7.26])
 list([1571879520.0, 7.24]) list([1571884800.0, 7.21])
 list([1571900400.0, 7.16]) list([1571932320.0, 7.01])
 list([1571940720.0, 6.98]) list([1571947080.0, 6.97])
 list([1571953320.0, 6.94]) list([1571963880.0, 6.89])
 list([1571993760.0, 6.79]) list([1571998320.0, 6.76])
 list([1572032640.0, 6.68]) list([1572042360.0, 6.59])
 list([1572068400.0, 6.5]) list([1572094560.0, 6.39])
 list([1572105600.0, 6.35]) list([1572110640.0, 6.32])
 list([1572120960.0, 6.3]) list([1572163680.0, 6.68])
 list([1572203040.0, 6.65]) list([1572213840.0, 6.62])
 list([1572219600.0, 6.6]) list([1572224640.0, 6.59])
 list([1572230400.0, 6.57]) list([1572235200.0, 6.56])
 list([1572240720.0, 6.53]) list([1572247320.0, 6.5])
 list([1572262920.0, 6.45]) list([1572267120.0, 6.43])
 list([1572270840.0, 6.42]) list([1572274800.0, 6.41])
 list([1572279960.0, 6.4]) list([1572294720.0, 6.35])
 list([1572300360.0, 6.33]) list([1572310800.0, 6.29])
 list([1572315720.0, 6.28]) list([1572320040.0, 6.26])
 list([1572321360.0, 6.25]) list([1572329040.0, 6.24])
 list([1572350400.0, 6.16]) list([1572363360.0, 6.11])
 list([1572368640.0, 6.1]) list([1572373800.0, 6.07])
 list([1572378720.0, 6.06]) list([1572385920.0, 6.04])
 list([1572391680.0, 6.02]) list([1572396720.0, 6.0])
 list([1572406560.0, 5.98])]"
11,B07B4YMLTZ,0,B00U8QEXBS,Home,Amazon Basics,Amazon Basics,PC2-STD-SPB,white,False,False,"[list([1592648160.0, 7.99]) list([1592679000.0, 7.99])
 list([1592823720.0, 7.99]) list([1592862480.0, 7.99])
 list([1592977680.0, 7.99]) list([1593068760.0, 7.99])
 list([1593091920.0, 7.99]) list([1593179280.0, 7.99])
 list([1593334800.0, 7.99]) list([1593501360.0, 7.99])
 list([1593543960.0, 7.99]) list([1594696560.0, 8.21])
 list([1595332080.0, 8.24]) list([1596420000.0, 8.21])
 list([1597656000.0, 7.99]) list([1614500880.0, 8.99])
 list([1620441600.0, 8.91]) list([1622856240.0, 8.99])
 list([1636623480.0, 7.64]) list([1637828640.0, 8.99])
 list([1654135920.0, 7.72]) list([1657702320.0, 8.99])
 list([1658801760.0, 8.97]) list([1659662640.0, 8.52])
 list([1660948080.0, 7.81]) list([1661645640.0, 8.52])
 list([1662339600.0, 8.05]) list([1667949120.0, 7.82])
 list([1668036000.0, 7.58]) list([1668122280.0, 7.42])
 list([1668208800.0, 7.85]) list([1668293280.0, 7.29])
 list([1668381120.0, 7.65]) list([1668464160.0, 7.38])
 list([1668552240.0, 7.54]) list([1668638400.0, 7.37])
 list([1668727080.0, 7.75]) list([1668815040.0, 7.92])
 list([1668899520.0, 8.02]) list([1668987840.0, 7.34])
 list([1669081200.0, 7.84]) list([1669164960.0, 7.36])
 list([1669251600.0, 7.43]) list([1669331400.0, 7.37])
 list([1669415280.0, 8.0]) list([1669503600.0, 7.89])
 list([1669589280.0, 7.45]) list([1669681680.0, 8.0])
 list([1669762560.0, 7.61]) list([1669851240.0, 7.4])
 list([1669938000.0, 7.68]) list([1670019840.0, 8.02])
 list([1670109600.0, 7.9]) list([1670195520.0, 8.08])
 list([1670281800.0, 7.27]) list([1670372280.0, 7.31])
 list([1670454000.0, 8.45]) list([1670979000.0, 7.26])
 list([1671579240.0, 7.25]) list([1672275360.0, 7.27])
 list([1672966320.0, 8.94]) list([1675644840.0, 9.88])
 list([1676330880.0, 6.24]) list([1676417760.0, 6.24])
 list([1676504400.0, 6.24])]"
12,B09GKW4G1P,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-TXL-SPBL,white,True,False,"[list([1665564720.0, 17.9]) list([1667948880.0, 17.39])
 list([1668037920.0, 16.85]) list([1668122520.0, 16.49])
 list([1668207840.0, 17.45]) list([1668295080.0, 16.21])
 list([1668380880.0, 17.01]) list([1668468480.0, 16.41])
 list([1668557640.0, 16.77]) list([1668638400.0, 16.39])
 list([1668735840.0, 17.22]) list([1668827040.0, 17.62])
 list([1668917040.0, 17.83]) list([1668989760.0, 16.31])
 list([1669091040.0, 17.43]) list([1669164480.0, 16.37])
 list([1669262160.0, 16.53]) list([1669357200.0, 16.38])
 list([1669426920.0, 17.79]) list([1669501800.0, 17.55])
 list([1669589040.0, 16.57]) list([1669678320.0, 17.79])
 list([1669764600.0, 16.92]) list([1669850640.0, 16.45])
 list([1669937280.0, 17.07]) list([1670024040.0, 17.84])
 list([1670110080.0, 17.57]) list([1670195400.0, 17.98])
 list([1670281920.0, 16.17]) list([1670369760.0, 16.25])
 list([1670458080.0, 18.8]) list([1670995920.0, 16.14])
 list([1671590280.0, 16.11]) list([1671698760.0, 16.05])
 list([1671782760.0, 15.46]) list([1672006560.0, 15.05])
 list([1672163520.0, 16.11]) list([1672286400.0, 16.17])
 list([1672956960.0, 19.89]) list([1673007840.0, 15.04])
 list([1673010720.0, 14.32]) list([1673253600.0, 14.3])
 list([1674387480.0, 17.01]) list([1674508320.0, 19.89])
 list([1675246680.0, 16.91]) list([1676329200.0, 13.87])]"
13,B09GKTZ6RP,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-TXL-LTGR,white,True,False,"[list([1665564720.0, 17.9]) list([1668122520.0, 16.49])
 list([1668207600.0, 17.45]) list([1668295080.0, 16.21])
 list([1668380880.0, 17.01]) list([1668468480.0, 16.41])
 list([1668559200.0, 16.77]) list([1668638400.0, 16.39])
 list([1668735840.0, 17.22]) list([1668827040.0, 17.62])
 list([1668924000.0, 17.83]) list([1668989760.0, 16.31])
 list([1669085280.0, 17.43]) list([1669164480.0, 16.37])
 list([1669261440.0, 16.53]) list([1669357200.0, 16.38])
 list([1669426920.0, 17.79]) list([1669524240.0, 17.55])
 list([1669591200.0, 16.57]) list([1669685040.0, 17.79])
 list([1669776480.0, 16.92]) list([1669853760.0, 16.45])
 list([1669937880.0, 17.07]) list([1670024040.0, 17.84])
 list([1670110080.0, 17.57]) list([1670195520.0, 17.98])
 list([1670281800.0, 16.17]) list([1670368320.0, 16.25])
 list([1670429520.0, 16.23]) list([1670478360.0, 15.72])
 list([1670683440.0, 14.93]) list([1670769960.0, 14.21])
 list([1670948760.0, 14.45]) list([1670959920.0, 14.62])
 list([1670995920.0, 14.74]) list([1671054240.0, 14.83])
 list([1671089760.0, 14.94]) list([1671163200.0, 14.98])
 list([1671260640.0, 15.07]) list([1671532560.0, 15.04])
 list([1671654480.0, 15.02]) list([1671697560.0, 15.04])
 list([1672161120.0, 14.97]) list([1672239840.0, 14.92])
 list([1672314720.0, 14.48]) list([1672611120.0, 14.16])
 list([1672697520.0, 13.94]) list([1672756800.0, 15.4])
 list([1673053080.0, 15.07]) list([1673137680.0, 14.83])
 list([1673224320.0, 14.67]) list([1673302440.0, 14.45])
 list([1673389200.0, 14.3]) list([1673467680.0, 13.92])
 list([1673556720.0, 13.65]) list([1673648400.0, 13.46])
 list([1673907480.0, 13.34]) list([1674064080.0, 13.67])
 list([1674115200.0, 13.72]) list([1674166080.0, 13.75])
 list([1674199680.0, 13.78]) list([1674280800.0, 13.81])
 list([1674339120.0, 13.83]) list([1674512160.0, 13.82])
 list([1674582720.0, 13.8]) list([1674681240.0, 14.13])
 list([1674751200.0, 14.15]) list([1674896880.0, 14.17])
 list([1675030560.0, 14.19]) list([1675184400.0, 14.06])
 list([1675246680.0, 12.03])]"
14,B07K8WHH5J,0,B08TLJFGSP,Office Product,Amazon Basics,Amazon Basics,AMZN8RM,white,True,True,"[list([1551585600.0, 35.99]) list([1557593640.0, 35.99])
 list([1559198640.0, 35.99]) list([1559327760.0, 35.99])
 list([1559435760.0, 35.99]) list([1559465040.0, 35.99])
 list([1559694000.0, 35.99]) list([1559737200.0, 35.99])
 list([1559926680.0, 35.99]) list([1560550200.0, 30.59])
 list([1560557400.0, 35.99]) list([1561676640.0, 30.59])
 list([1561774320.0, 35.99]) list([1562347440.0, 30.59])
 list([1562752080.0, 35.99]) list([1566199200.0, 24.99])
 list([1566722160.0, 35.99]) list([1567524000.0, 25.73])
 list([1567615680.0, 25.73]) list([1567707600.0, 25.73])
 list([1568048640.0, 24.95]) list([1568789760.0, 25.73])
 list([1569447360.0, 25.59]) list([1569989280.0, 23.99])
 list([1570006440.0, 25.59]) list([1572342960.0, 23.99])
 list([1572510120.0, 25.59]) list([1573446000.0, 23.99])
 list([1573693920.0, 25.59]) list([1579288080.0, 25.59])
 list([1579814640.0, 25.59]) list([1579841520.0, 25.59])
 list([1579872480.0, 25.59]) list([1580267400.0, 25.59])
 list([1580336640.0, 25.59]) list([1580406000.0, 25.59])
 list([1580448600.0, 25.59]) list([1580477640.0, 25.59])
 list([1580496000.0, 25.59]) list([1581467520.0, 31.99])
 list([1581486000.0, 26.39]) list([1584103680.0, 26.39])
 list([1584461520.0, 26.39]) list([1584562440.0, 26.39])
 list([1584579960.0, 27.12]) list([1584646320.0, 27.12])
 list([1584759240.0, 27.12]) list([1584897960.0, 27.12])
 list([1584909960.0, 27.99]) list([1585002000.0, 27.99])
 list([1585173000.0, 23.99]) list([1585240920.0, 27.99])
 list([1585248480.0, 25.59]) list([1585763760.0, 31.99])
 list([1586823840.0, 26.39]) list([1587076920.0, 26.39])
 list([1587173640.0, 26.39]) list([1587197880.0, 26.39])
 list([1587289320.0, 26.39]) list([1587306720.0, 26.39])
 list([1587317640.0, 26.39]) list([1587332520.0, 26.39])
 list([1587390960.0, 26.39]) list([1587477240.0, 31.99])
 list([1587978000.0, 26.99]) list([1588206240.0, 27.19])
 list([1588805160.0, 27.99]) list([1589283600.0, 27.99])
 list([1589322960.0, 28.79]) list([1589480640.0, 28.79])
 list([1589787480.0, 27.99]) list([1590411360.0, 27.19])
 list([1590905400.0, 27.99]) list([1591604880.0, 23.99])
 list([1591687800.0, 27.99]) list([1591781280.0, 23.99])
 list([1591835640.0, 27.99]) list([1592326800.0, 27.99])
 list([1592340600.0, 27.99]) list([1592373360.0, 27.99])
 list([1592412960.0, 27.99]) list([1592486160.0, 27.99])
 list([1592544240.0, 27.99]) list([1592570400.0, 27.99])
 list([1592577600.0, 27.99]) list([1592590320.0, 27.99])
 list([1592641440.0, 27.99]) list([1592664240.0, 27.99])
 list([1592701440.0, 27.99]) list([1592808720.0, 27.99])
 list([1592841720.0, 27.99]) list([1592857920.0, 27.99])
 list([1592864520.0, 27.99]) list([1592885640.0, 27.99])
 list([1592918280.0, 27.99]) list([1592943360.0, 27.99])
 list([1592976960.0, 27.99]) list([1593030480.0, 27.99])
 list([1593058560.0, 27.99]) list([1593060720.0, 27.99])
 list([1593115920.0, 27.99]) list([1593152160.0, 27.99])
 list([1593199560.0, 27.99]) list([1593208200.0, 27.99])
 list([1593222360.0, 27.99]) list([1593292560.0, 27.99])
 list([1593298080.0, 27.99]) list([1593302160.0, 27.99])
 list([1593311160.0, 27.99]) list([1593361320.0, 27.99])]"
15,B07K8WHH5J,0,B08TLJFGSP,Office Product,Amazon Basics,Amazon Basics,AMZN8RM,brown,True,True,"[list([1593392880.0, 27.99]) list([1625756880.0, 27.82])
 list([1625991480.0, 26.79])]"
16,B07K8WHH5J,0,B08TLJFGSP,Office Product,Amazon Basics,Amazon Basics,AMZN8RM,navy,True,True,"[list([1593403200.0, 27.99]) list([1593409200.0, 27.99])
 list([1593414720.0, 27.99]) list([1593474720.0, 27.99])
 list([1593567120.0, 27.99]) list([1593616200.0, 27.99])
 list([1593650400.0, 27.99]) list([1593654000.0, 27.99])
 list([1593738960.0, 27.99]) list([1593756000.0, 27.99])
 list([1595456880.0, 28.99]) list([1595572320.0, 28.78])
 list([1605206640.0, 23.99]) list([1605295920.0, 28.78])
 list([1605549600.0, 25.59]) list([1605686880.0, 28.78])
 list([1606762800.0, 23.19]) list([1606814880.0, 28.78])
 list([1608043200.0, 36.39]) list([1608064080.0, 28.78])
 list([1608144600.0, 30.0]) list([1608192960.0, 28.78])
 list([1610386200.0, 23.99]) list([1610611200.0, 28.78])
 list([1611770040.0, 27.99]) list([1611944160.0, 28.78])
 list([1612571280.0, 35.99]) list([1612594800.0, 28.78])
 list([1612967760.0, 35.99]) list([1612985040.0, 28.78])
 list([1614475200.0, 26.99]) list([1614630480.0, 23.99])
 list([1614841440.0, 26.99]) list([1615019280.0, 28.78])
 list([1615688160.0, 35.99]) list([1615703280.0, 28.78])
 list([1615866720.0, 27.99]) list([1616405520.0, 24.99])
 list([1616490000.0, 27.99]) list([1616573880.0, 24.99])
 list([1616661000.0, 27.99]) list([1616997840.0, 23.99])
 list([1617086400.0, 27.99]) list([1617180600.0, 23.99])
 list([1617256080.0, 27.99]) list([1617271440.0, 27.99])
 list([1617639240.0, 25.59]) list([1617700320.0, 27.99])
 list([1617787680.0, 25.59]) list([1617874680.0, 27.99])
 list([1618740480.0, 25.49]) list([1618992000.0, 27.99])
 list([1619417040.0, 25.49]) list([1619506320.0, 27.99])
 list([1619595120.0, 25.49]) list([1619676480.0, 27.99])
 list([1620024840.0, 26.39]) list([1620072960.0, 26.39])
 list([1620106800.0, 27.99]) list([1620247920.0, 26.39])
 list([1620284640.0, 27.99]) list([1620546240.0, 26.39])
 list([1620814920.0, 27.99]) list([1621235280.0, 25.49])
 list([1621319280.0, 30.3]) list([1621350240.0, 25.59])
 list([1621405560.0, 25.49]) list([1621495680.0, 27.99])
 list([1621761360.0, 25.49]) list([1622006640.0, 27.99])
 list([1622536800.0, 25.59]) list([1622723280.0, 27.99])
 list([1623311040.0, 25.59]) list([1623572040.0, 25.49])
 list([1623839760.0, 27.99]) list([1623914880.0, 26.39])
 list([1624180320.0, 25.49]) list([1624343040.0, 25.59])
 list([1624426320.0, 27.99]) list([1624429200.0, 25.49])
 list([1624516560.0, 27.99]) list([1624785240.0, 25.49])
 list([1625039760.0, 25.59]) list([1625125320.0, 27.99])
 list([1625388000.0, 29.59]) list([1625555040.0, 26.79])
 list([1625731200.0, 29.59])]"
17,B07K8WHH5J,0,B08TLJFGSP,Office Product,Amazon Basics,Amazon Basics,AMZN8RM,orange,True,True,"[list([1626242640.0, 27.82]) list([1626256200.0, 27.09])
 list([1626337320.0, 27.82]) list([1626436440.0, 29.59])
 list([1626684720.0, 27.59]) list([1626760080.0, 29.59])]"
18,B07K8WHH5J,0,B08TLJFGSP,Office Product,Amazon Basics,Amazon Basics,AMZN8RM,blue,True,True,"[list([1626816960.0, 26.99]) list([1626937560.0, 29.59])
 list([1627103280.0, 27.82]) list([1627292880.0, 26.79])
 list([1627375200.0, 27.82]) list([1627477920.0, 26.79])
 list([1627538400.0, 27.82]) list([1627609920.0, 26.79])
 list([1627799040.0, 27.82]) list([1628191920.0, 29.99])
 list([1628212560.0, 27.82]) list([1628875920.0, 29.99])
 list([1629006720.0, 27.99]) list([1629174000.0, 31.19])
 list([1629196800.0, 27.99]) list([1630233840.0, 29.99])
 list([1630311360.0, 27.99]) list([1630395360.0, 29.99])
 list([1630477200.0, 27.99]) list([1630563120.0, 29.99])
 list([1630820640.0, 30.39]) list([1630830000.0, 27.99])
 list([1632634800.0, 28.99]) list([1632811680.0, 27.99])
 list([1632896520.0, 28.99]) list([1633252320.0, 34.39])
 list([1633334520.0, 29.99]) list([1633353480.0, 27.19])
 list([1633503600.0, 29.99]) list([1633512360.0, 26.99])
 list([1633591080.0, 29.99]) list([1633769400.0, 31.19])
 list([1633780800.0, 34.39]) list([1633948320.0, 29.99])
 list([1634027520.0, 27.99]) list([1634193720.0, 31.99])
 list([1634367240.0, 34.39]) list([1634535360.0, 27.99])
 list([1634626800.0, 29.59]) list([1634882880.0, 29.99])
 list([1634888280.0, 34.39]) list([1635142800.0, 29.99])
 list([1635197040.0, 27.99]) list([1635228960.0, 29.99])
 list([1635570480.0, 31.19]) list([1635575520.0, 34.39])
 list([1635742080.0, 29.59]) list([1635850080.0, 31.99])
 list([1635954360.0, 31.99]) list([1636041360.0, 31.99])
 list([1636187040.0, 34.39]) list([1636256880.0, 35.99])
 list([1636297680.0, 34.39]) list([1636364880.0, 30.39])
 list([1636469520.0, 30.39]) list([1636529280.0, 31.99])
 list([1636788600.0, 34.39]) list([1636957440.0, 31.99])
 list([1637054400.0, 29.59]) list([1637135160.0, 31.99])
 list([1637395920.0, 34.39]) list([1637482080.0, 32.99])
 list([1637563680.0, 32.79]) list([1637568000.0, 29.99])
 list([1637843280.0, 26.99]) list([1637997120.0, 32.79])
 list([1637999520.0, 32.99]) list([1638080160.0, 34.39])
 list([1638084480.0, 27.99]) list([1638343440.0, 31.99])
 list([1638601680.0, 34.39]) list([1638779760.0, 29.59])
 list([1638864000.0, 31.99]) list([1639037160.0, 34.39])
 list([1639377600.0, 31.99]) list([1639388880.0, 29.99])
 list([1639556280.0, 31.99]) list([1639813200.0, 34.39])
 list([1639981440.0, 35.99]) list([1640009760.0, 29.59])
 list([1640033040.0, 29.59]) list([1640072400.0, 31.99])
 list([1640086800.0, 29.99]) list([1640167680.0, 31.99])
 list([1640420400.0, 34.39]) list([1640591280.0, 31.99])
 list([1640692080.0, 29.59]) list([1640757120.0, 31.99])
 list([1640855280.0, 31.99]) list([1640928960.0, 35.99])
 list([1640955600.0, 31.99]) list([1641014400.0, 34.39])
 list([1641201840.0, 31.99]) list([1641222480.0, 28.79])
 list([1641279120.0, 29.59]) list([1641365040.0, 31.99])
 list([1641373200.0, 29.99]) list([1641457920.0, 31.99])
 list([1641634800.0, 34.39]) list([1641806880.0, 29.59])
 list([1641915960.0, 29.99]) list([1642008240.0, 41.19])
 list([1642032480.0, 35.99]) list([1642107720.0, 35.99])
 list([1642552200.0, 35.99]) list([1642626000.0, 35.99])
 list([1642630560.0, 32.99]) list([1642699800.0, 32.99])
 list([1642715160.0, 32.99]) list([1642845600.0, 35.99])
 list([1643002320.0, 32.99]) list([1643050560.0, 32.99])
 list([1643144880.0, 29.99]) list([1643161920.0, 29.99])
 list([1643178600.0, 32.99]) list([1643263680.0, 65.59])
 list([1643934240.0, 33.19]) list([1644188640.0, 33.19])
 list([1644196320.0, 65.59]) list([1644264000.0, 33.19])
 list([1644339600.0, 33.19]) list([1644523680.0, 43.19])
 list([1644604080.0, 32.99]) list([1644787200.0, 32.99])
 list([1644823200.0, 31.99]) list([1644823320.0, 32.99])
 list([1644825000.0, 31.99]) list([1644863280.0, 31.99])
 list([1644925200.0, 32.99]) list([1644949560.0, 32.99])
 list([1644983520.0, 32.99]) list([1648072560.0, 32.99])
 list([1648096800.0, 32.99]) list([1648299720.0, 32.99])
 list([1648309920.0, 32.99]) list([1648321440.0, 32.99])
 list([1648392000.0, 32.99]) list([1648407480.0, 32.99])
 list([1649299080.0, 32.99]) list([1649820120.0, 32.99])
 list([1650257040.0, 32.99]) list([1650294480.0, 32.99])
 list([1650336960.0, 32.99]) list([1650387840.0, 32.99])
 list([1650919440.0, 32.99]) list([1651089360.0, 32.99])
 list([1651101600.0, 32.99]) list([1651185840.0, 32.99])
 list([1651243440.0, 32.99]) list([1651248720.0, 32.99])
 list([1651285560.0, 32.99]) list([1651311600.0, 32.99])
 list([1651322640.0, 32.99]) list([1651334880.0, 32.99])
 list([1651349520.0, 32.99]) list([1651383480.0, 32.99])
 list([1651418520.0, 32.99]) list([1651439520.0, 32.99])
 list([1651470000.0, 32.99]) list([1651486320.0, 32.99])
 list([1651496880.0, 32.99]) list([1652104560.0, 32.99])
 list([1652117400.0, 32.99]) list([1652296080.0, 33.99])
 list([1652404920.0, 36.99]) list([1652658240.0, 36.07])
 list([1652732520.0, 36.99]) list([1653350400.0, 36.07])
 list([1653414000.0, 36.99]) list([1653897840.0, 36.99])
 list([1654041120.0, 36.07]) list([1654048560.0, 36.99])
 list([1654646280.0, 36.1]) list([1654731600.0, 36.99])
 list([1656644400.0, 36.99]) list([1660093200.0, 36.99])
 list([1660101120.0, 36.99]) list([1660108080.0, 36.99])
 list([1660122720.0, 36.99]) list([1660126080.0, 36.99])
 list([1660135920.0, 36.99]) list([1660159200.0, 36.99])
 list([1660177920.0, 36.99]) list([1660221000.0, 36.99])
 list([1660252560.0, 36.99]) list([1660268040.0, 36.99])
 list([1660274280.0, 36.99]) list([1660291920.0, 36.99])
 list([1660312920.0, 36.99]) list([1660342080.0, 36.99])
 list([1660538160.0, 36.99]) list([1662065040.0, 70.29])
 list([1662431160.0, 48.29]) list([1663000080.0, 38.99])
 list([1663028640.0, 36.99]) list([1664326080.0, 70.29])
 list([1664398920.0, 48.29]) list([1664512080.0, 70.29])
 list([1664518560.0, 48.29]) list([1664571000.0, 39.99])
 list([1669677120.0, 31.99]) list([1669747440.0, 39.99])
 list([1670834640.0, 37.99]) list([1670912040.0, 39.99])
 list([1671430680.0, 38.99]) list([1671521160.0, 39.99])
 list([1672563960.0, 40.99]) list([1672777200.0, 40.99])
 list([1672781520.0, 39.99]) list([1672861920.0, 39.99])
 list([1674456960.0, 37.99]) list([1674548400.0, 39.99])
 list([1675887840.0, 39.99])]"
19,B06X9SJB2N,0,B00U8QEXBS,Home,Amazon Basics,Amazon Basics,SS-BGD-FL,blue,True,False,"[list([1500605520.0, 17.99]) list([1507568160.0, 17.99])
 list([1526201520.0, 18.8]) list([1527496800.0, 17.99])
 list([1541063760.0, 15.29]) list([1541702400.0, 17.99])
 list([1542420480.0, 15.29]) list([1544830680.0, 17.99])
 list([1567296840.0, 29.7]) list([1567896960.0, 17.99])
 list([1575294480.0, 12.59]) list([1575362400.0, 17.99])
 list([1575662040.0, 15.29]) list([1576123200.0, 17.99])
 list([1592334720.0, 17.99]) list([1592511600.0, 17.99])
 list([1592745600.0, 17.99]) list([1592945760.0, 17.99])
 list([1593377520.0, 17.99]) list([1593549600.0, 17.99])
 list([1593567360.0, 17.99]) list([1593748200.0, 17.99])
 list([1594719480.0, 18.49]) list([1595296680.0, 18.55])
 list([1596443760.0, 18.49]) list([1597618080.0, 17.99])
 list([1604042640.0, 13.49]) list([1604129040.0, 17.99])
 list([1604481480.0, 17.99]) list([1605400080.0, 17.99])
 list([1605543840.0, 17.99]) list([1605594480.0, 17.99])
 list([1605645360.0, 17.99]) list([1606489920.0, 13.49])]"
20,B06X9SJB2N,0,B00U8QEXBS,Home,Amazon Basics,Amazon Basics,SS-BGD-FL,brown,True,False,"[list([1606556040.0, 17.99]) list([1610645160.0, 17.99])
 list([1610744520.0, 17.99])]"
21,B06X9SJB2N,0,B00U8QEXBS,Home,Amazon Basics,Amazon Basics,SS-BGD-FL,purple,True,False,"[list([1610821440.0, 17.99]) list([1611078120.0, 17.99])
 list([1611133920.0, 17.99]) list([1616787240.0, 17.99])
 list([1618345080.0, 17.99]) list([1620436080.0, 23.74])
 list([1624013880.0, 17.99]) list([1625802720.0, 17.99])
 list([1655475960.0, 17.96]) list([1655634600.0, 17.99])
 list([1655904600.0, 17.58]) list([1656094440.0, 17.59])
 list([1656202560.0, 17.98]) list([1656264720.0, 17.59])
 list([1656314640.0, 17.54]) list([1656429360.0, 17.46])
 list([1656556320.0, 17.49]) list([1656605040.0, 17.76])
 list([1656722760.0, 17.99]) list([1657722240.0, 17.99])
 list([1657808400.0, 17.99]) list([1658801880.0, 17.95])
 list([1659654720.0, 17.05]) list([1660343520.0, 17.99])
 list([1662333960.0, 16.11]) list([1667954280.0, 15.65])
 list([1668048000.0, 15.17]) list([1668121560.0, 14.84])
 list([1668209280.0, 15.71]) list([1668293880.0, 14.59])
 list([1668384240.0, 15.3]) list([1668465480.0, 14.77])
 list([1668559080.0, 15.09]) list([1668638400.0, 14.75])
 list([1668723960.0, 15.5]) list([1668812640.0, 15.86])
 list([1668899280.0, 16.05]) list([1668983640.0, 14.68])
 list([1669080240.0, 15.69]) list([1669162680.0, 14.73])
 list([1669241880.0, 14.88]) list([1669337640.0, 14.74])
 list([1669416720.0, 16.01]) list([1669504320.0, 15.8])
 list([1669588680.0, 14.91]) list([1669681200.0, 16.01])
 list([1669766640.0, 15.23]) list([1669853760.0, 14.8])
 list([1669937040.0, 15.36]) list([1670023920.0, 16.05])
 list([1670106960.0, 15.81]) list([1670195400.0, 16.18])
 list([1670281800.0, 14.55]) list([1670368320.0, 14.63])
 list([1670454000.0, 16.91]) list([1670980680.0, 17.99])
 list([1671585960.0, 14.5]) list([1672271760.0, 17.99])
 list([1675036560.0, 17.9]) list([1675650480.0, 19.77])
 list([1676333880.0, 12.48])]"
22,B0B3S4WWQC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,20588EA,purple,False,False,"[list([1662756240.0, 2.97]) list([1662761280.0, 1.5])
 list([1666125840.0, 1.5]) list([1667582520.0, 1.5])
 list([1668590520.0, 1.5]) list([1669186320.0, 1.5])]"
